,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
352,Mike Conley,MIN,43,22,21,29.7,3.7,1.3,4.1,32.6,1.0,3.0,32.3,44.1
353,Mike Muscala,BOS,43,20,23,14.5,0.5,0.2,0.3,61.5,0.1,0.1,80.0,76.9
354,Miles McBride,NYK,44,24,20,13.1,0.5,0.2,1.0,23.8,0.1,0.4,16.7,27.4
355,Mitchell Robinson,NYK,38,21,17,26.9,0.0,0.0,0.0,0.0,-,-,-,0.0
356,Mo Bamba,LAL,40,18,22,17.0,0.1,0.0,0.2,11.1,0.0,0.2,16.7,16.7
357,Monte Morris,WAS,46,22,24,28.3,3.9,1.7,3.6,47.6,0.5,1.2,40.0,54.3
358,Montrezl Harrell,PHI,49,31,18,12.7,0.0,0.0,0.1,16.7,0.0,0.0,-,16.7
359,Moritz Wagner,ORL,35,17,18,21.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
360,Moses Brown,LAC,34,16,18,8.5,0.0,0.0,0.0,-,-,-,-,-
361,Moses Moody,GSW,41,21,20,14.7,0.5,0.2,0.5,42.1,0.1,0.2,30.0,50.0
362,Moussa Diabate,LAC,15,7,8,10.9,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
363,Myles Turner,IND,47,22,25,29.9,0.5,0.2,0.7,29.4,0.1,0.3,33.3,35.3
364,Naji Marshall,NOP,51,27,24,25.1,0.8,0.4,1.2,30.6,0.0,0.2,8.3,31.5
365,Nassir Little,POR,34,18,16,16.2,1.3,0.6,1.1,48.7,0.2,0.4,53.8,57.7
366,Nathan Knight,MIN,32,16,16,8.3,0.1,0.0,0.1,25.0,0.0,0.1,33.3,37.5
367,Naz Reid,MIN,50,24,26,17.9,0.2,0.1,0.4,19.0,0.0,0.2,16.7,23.8
368,Neemias Queta,SAC,4,1,3,6.1,0.0,0.0,0.0,-,-,-,-,-
